route_id,vehicle_type,power,sequence,customer,from_customer,leg_distance_km,arrival_raw_min,service_start_min,departure_min,wait_min,late_min,delivered_weight_kg,delivered_volume_m3,remaining_weight_before_kg,remaining_volume_before_m3,leg_energy,arrival_raw,service_start,departure,in_green_zone
1,EV-3000,electric,1,90,0,70.1711760549331,901.7731797541239,901.7731797541239,921.7731797541239,0.0,0.0,100.6088,0.22653,2947.9522833333335,9.106278333333334,31.804216299671193,15:02,15:02,15:22,False
1,EV-3000,electric,2,84,90,9.94050934729399,938.6215006817408,974.0,994.0,35.37849931825917,0.0,802.6309500000001,2.184015,2847.3434833333336,8.879748333333334,4.490205802731713,15:39,16:14,16:34,False
1,EV-3000,electric,3,71,84,12.6769211374458,1015.48630701262,1159.0,1179.0,143.51369298737995,0.0,2044.7125333333333,6.695733333333333,2044.7125333333333,6.695733333333333,5.323762541619206,16:55,19:19,19:39,False
2,EV-3000,electric,1,84,0,104.266479050995,1026.3108271801032,1026.3108271801032,1046.3108271801032,0.0,0.0,802.6309500000001,2.184015,2925.5240166666667,8.686516041666668,47.33737213347658,17:06,17:06,17:26,False
2,EV-3000,electric,2,71,84,12.6769211374458,1060.0651719946918,1159.0,1179.0,98.93482800530819,0.0,1022.3562666666667,3.3478666666666665,2122.8930666666665,6.502501041666667,5.33369654091225,17:40,19:19,19:39,False
2,EV-3000,electric,3,62,71,8.42186910576265,1188.1376518326538,1188.1376518326538,1208.1376518326538,0.0,0.0,1100.5368,3.154634375,1100.5367999999999,3.1546343750000005,3.204678693696475,19:48,19:48,20:08,False
3,EV-3000,electric,1,62,0,48.8763574638369,1163.0304059282137,1163.0304059282137,1183.0304059282137,0.0,0.0,2201.0736,6.30926875,2932.6741,8.62165875,22.12141250276418,19:23,19:23,19:43,False
3,EV-3000,electric,2,5,62,9.42434444791732,1193.255734443133,1193.255734443133,1213.255734443133,0.0,0.0,731.6005,2.31239,731.6005,2.3123899999999997,3.4493463286296904,19:53,19:53,20:13,True
4,EV-3000,electric,1,33,0,57.715000446938,718.2551047771714,718.2551047771714,738.2551047771714,0.0,0.0,527.2666,1.37982,2728.3402,7.68908875,25.883970377894997,11:58,11:58,12:18,False
4,EV-3000,electric,2,62,33,26.3805888654053,801.2248708633019,1151.0,1171.0,349.77512913669807,0.0,2201.0736,6.30926875,2201.0736,6.309268749999999,11.316603922709813,13:21,19:11,19:31,False
5,EV-3000,electric,1,11,0,57.3831973821543,770.4073309111487,770.4073309111487,790.4073309111487,0.0,0.4073309111487333,662.76505,2.18158,2863.83865,8.49084875,26.203684006061323,12:50,12:50,13:10,True
5,EV-3000,electric,2,62,11,16.3323395011942,808.1277715996054,1151.0,1171.0,342.87222840039465,0.0,2201.0736,6.30926875,2201.0736,6.309268749999999,6.921915002999269,13:28,19:11,19:31,False
6,EV-3000,electric,1,59,0,82.0772764262805,698.1261822017174,698.1261822017174,718.1261822017174,0.0,0.0,1104.66835,2.9056337500000002,2923.2593,8.157583125,37.27778078899064,11:38,11:38,11:58,False
6,EV-3000,electric,2,89,59,15.7658781625621,786.1408548884368,971.0,991.0,184.85914511156318,0.0,46.248,0.2733,1818.5909500000002,5.251949375000001,6.639125375559944,13:06,16:11,16:31,False
6,EV-3000,electric,3,81,89,41.9427066723604,1046.9432622123259,1046.9432622123259,1066.9432622123259,0.0,0.0,671.80615,1.824015,1772.3429500000002,4.978649375000001,17.106763695181844,17:27,17:27,17:47,False
6,EV-3000,electric,4,62,81,44.4549021805091,1115.1764291351205,1151.0,1171.0,35.82357086487946,0.0,1100.5368,3.154634375,1100.5368000000003,3.1546343750000005,16.91592163914753,18:35,19:11,19:31,False
7,EV-3000,electric,1,59,0,82.0772764262805,698.1261822017174,698.1261822017174,718.1261822017174,0.0,0.0,2209.3367,5.8112675000000005,2971.5929499999997,7.7214925,37.434528952106085,11:38,11:38,11:58,False
7,EV-3000,electric,2,92,59,62.6766754698664,837.0386458186042,887.0,907.0,49.96135418139579,0.0,762.2562499999999,1.910225,762.2562499999999,1.9102249999999996,23.190247477461103,13:57,14:47,15:07,False
8,EV-3000,electric,1,59,0,82.0772764262805,668.8174176716618,675.0,695.0,6.182582328338185,0.0,2209.3367,5.8112675000000005,2749.4235,7.090447500000001,36.65563779117507,11:09,11:15,11:35,False
8,EV-3000,electric,2,13,59,47.4193848914898,816.386312721327,816.386312721327,836.386312721327,0.0,30.386312721327045,540.0867999999999,1.27918,540.0868,1.2791800000000002,17.232742094988907,13:36,13:36,13:56,True
9,EV-3000,electric,1,59,0,82.0772764262805,698.1261822017174,698.1261822017174,718.1261822017174,0.0,0.0,2209.3367,5.8112675000000005,2840.42035,7.2892625,37.009130412970784,11:38,11:38,11:58,False
9,EV-3000,electric,2,24,59,38.7039872153466,811.0284958137003,1011.0,1031.0,199.97150418629974,0.0,631.08365,1.4779950000000002,631.08365,1.477995,14.185044936744166,13:31,16:51,17:11,False
10,EV-3000,electric,1,59,0,82.0772764262805,698.1261822017174,698.1261822017174,718.1261822017174,0.0,0.0,1104.66835,2.9056337500000002,2747.05315,7.894411607142858,36.7063364568919,11:38,11:38,11:58,False
10,EV-3000,electric,2,80,59,30.8020390479735,802.4549534982864,1061.0,1081.0,258.5450465017136,0.0,506.3405000000001,1.9028800000000001,1642.3848000000003,4.988777857142857,12.568606890346409,13:22,17:41,18:01,False
10,EV-3000,electric,3,50,80,39.6918699285419,1124.0653199948013,1209.0,1229.0,84.93468000519874,0.0,1136.0443,3.0858978571428572,1136.0443000000002,3.085897857142857,15.158946415274023,18:44,20:09,20:29,False
11,EV-1250,electric,1,19,0,125.257286246269,1185.9030230520098,1185.9030230520098,1205.9030230520098,0.0,0.0,9.3722,0.07403,1145.4165,3.1599278571428573,55.786244316141115,19:46,19:46,20:06,False
11,EV-1250,electric,2,50,19,14.6254668315585,1221.7715223267567,1221.7715223267567,1241.7715223267567,0.0,0.0,1136.0443,3.0858978571428572,1136.0443,3.0858978571428572,6.500848987534617,20:22,20:22,20:42,False
12,EV-1250,electric,1,50,0,70.4912431802691,1216.4823614975794,1216.4823614975794,1236.4823614975794,0.0,0.0,1136.0443,3.0858978571428572,1136.0443,3.0858978571428572,31.33253332260828,20:16,20:16,20:36,False
13,EV-1250,electric,1,50,0,70.4912431802691,1216.4823614975794,1216.4823614975794,1236.4823614975794,0.0,0.0,1136.0443,3.0858978571428572,1136.0443,3.0858978571428572,31.33253332260828,20:16,20:16,20:36,False
14,EV-1250,electric,1,50,0,70.4912431802691,1216.4823614975794,1216.4823614975794,1236.4823614975794,0.0,0.0,1136.0443,3.0858978571428572,1136.0443,3.0858978571428572,31.33253332260828,20:16,20:16,20:36,False
15,EV-1250,electric,1,50,0,70.4912431802691,1216.4823614975794,1216.4823614975794,1236.4823614975794,0.0,0.0,1136.0443,3.0858978571428572,1136.0443,3.0858978571428572,31.33253332260828,20:16,20:16,20:36,False
16,EV-1250,electric,1,50,0,70.4912431802691,1216.4823614975794,1216.4823614975794,1236.4823614975794,0.0,0.0,1136.0443,3.0858978571428572,1136.0443,3.0858978571428572,31.33253332260828,20:16,20:16,20:36,False
17,EV-1250,electric,1,97,0,62.9727907973593,878.3249086408962,878.3249086408962,898.3249086408962,0.0,0.0,17.48,0.04201,1192.49435,4.3848625,28.326321575993713,14:38,14:38,14:58,False
17,EV-1250,electric,2,3,97,11.9933205976553,917.7109232683864,917.7109232683864,937.7109232683864,0.0,0.0,235.0181,0.70348,1175.01435,4.342852499999999,5.400723004816447,15:18,15:18,15:38,True
17,EV-1250,electric,3,10,3,5.64578471848081,947.2800499098793,1180.0,1200.0,232.71995009012073,0.0,939.99625,3.6393725,939.9962499999999,3.6393724999999995,2.4181736555493383,15:47,19:40,20:00,True
18,EV-1250,electric,1,87,0,94.3019818438532,689.537257362463,689.537257362463,709.537257362463,0.0,0.0,180.291,0.46473,1229.63725,4.4015625,42.880923446913236,11:30,11:30,11:50,False
18,EV-1250,electric,2,95,87,13.9584253566432,782.6576969900674,865.0,885.0,82.3423030099326,0.0,109.35,0.29746,1049.34625,3.9368325,6.326543088051388,13:03,14:25,14:45,False
18,EV-1250,electric,3,10,95,30.5923121234925,928.4191730906653,1180.0,1200.0,251.58082690933475,0.0,939.99625,3.6393725,939.99625,3.6393725,13.070822657575034,15:28,19:40,20:00,True
19,EV-1250,electric,1,10,0,49.1386505873362,1193.314991595663,1193.314991595663,1213.314991595663,0.0,0.0,939.99625,3.6393725,939.99625,3.6393725,20.93193922638101,19:53,19:53,20:13,True
20,EV-1250,electric,1,10,0,49.1386505873362,1193.314991595663,1193.314991595663,1213.314991595663,0.0,0.0,939.99625,3.6393725,939.99625,3.6393725,20.93193922638101,19:53,19:53,20:13,True
21,EV-1250,electric,1,6,0,40.6381341683653,722.0702091940733,722.0702091940733,742.0702091940733,0.0,0.0,1118.4108,2.9957999999999996,1118.4108,2.9957999999999996,18.19077137232723,12:02,12:02,12:22,True
22,EV-1250,electric,1,6,0,40.6381341683653,722.0702091940733,722.0702091940733,742.0702091940733,0.0,0.0,1118.4108,2.9957999999999996,1118.4108,2.9957999999999996,18.19077137232723,12:02,12:02,12:22,True
23,EV-1250,electric,1,6,0,40.6381341683653,722.0702091940733,722.0702091940733,742.0702091940733,0.0,0.0,1118.4108,2.9957999999999996,1118.4108,2.9957999999999996,18.19077137232723,12:02,12:02,12:22,True
24,EV-1250,electric,1,6,0,40.6381341683653,722.0702091940733,722.0702091940733,742.0702091940733,0.0,0.0,1118.4108,2.9957999999999996,1118.4108,2.9957999999999996,18.19077137232723,12:02,12:02,12:22,True
25,EV-1250,electric,1,52,0,89.0877729079642,910.4030049287529,910.4030049287529,930.4030049287529,0.0,0.0,1124.0513666666668,2.8668333333333336,1124.0513666666668,2.8668333333333336,39.51252508606606,15:10,15:10,15:30,False
26,Fuel-3000,fuel,1,11,0,57.3831973821543,770.4073309111487,770.4073309111487,790.4073309111487,0.0,0.4073309111487333,662.76505,2.18158,2910.8677833333336,7.9152466666666665,21.248691503523652,12:50,12:50,13:10,True
26,Fuel-3000,fuel,2,52,11,36.5419280005584,830.0549923945756,905.0,925.0,74.9450076054244,0.0,2248.1027333333336,5.733666666666667,2248.1027333333336,5.733666666666666,12.002815114972902,13:50,15:05,15:25,False
27,Fuel-3000,fuel,1,76,0,37.624321582022,616.9056298000373,616.9056298000373,636.9056298000373,0.0,0.0,628.15085,2.03649,2876.2535833333336,7.770156666666667,13.233371654459846,10:17,10:17,10:37,False
27,Fuel-3000,fuel,2,52,76,19.0118588247664,669.1291193335397,905.0,925.0,235.87088066646027,0.0,2248.1027333333336,5.733666666666667,2248.1027333333336,5.733666666666666,6.385650829743837,11:09,15:05,15:25,False
28,Fuel-3000,fuel,1,35,0,104.409465833404,666.6262132769559,666.6262132769559,686.6262132769559,0.0,14.626213276955923,846.2893,1.94218,2976.5635666666667,7.310805833333333,37.74802399639993,11:07,11:07,11:27,False
28,Fuel-3000,fuel,2,39,35,16.6884417526945,779.9871893026439,848.0,868.0,68.01281069735614,0.0,1006.2229,2.5017925,2130.274266666667,5.368625833333333,6.225506375165072,13:00,14:08,14:28,False
28,Fuel-3000,fuel,3,52,39,14.9657276347274,884.2376791696862,905.0,925.0,20.762320830313797,0.0,1124.0513666666668,2.8668333333333336,1124.0513666666668,2.8668333333333327,4.34891313497411,14:44,15:05,15:25,False
29,Fuel-3000,fuel,1,39,0,97.0846821142156,900.5248849393485,900.5248849393485,920.5248849393485,0.0,0.5248849393484534,2012.4458,5.003585,2996.5792,7.551995,34.34008086242375,15:01,15:01,15:21,False
29,Fuel-3000,fuel,2,77,39,10.4124897283674,938.1731726145474,1136.0,1156.0,197.8268273854526,0.0,984.1333999999999,2.54841,984.1334000000002,2.5484099999999996,3.0438452131690483,15:38,18:56,19:16,False
30,Fuel-3000,fuel,1,42,0,62.5681831671082,612.3189545205224,614.0,634.0,1.681045479477575,0.0,1063.2223000000001,2.5211158333333334,2915.7345,6.965088333333334,22.016672042624524,10:12,10:14,10:34,False
30,Fuel-3000,fuel,2,35,42,24.6180207841632,675.7254589562089,675.7254589562089,695.7254589562089,0.0,23.725458956208854,846.2893,1.94218,1852.5122,4.443972500000001,7.933081328870077,11:16,11:16,11:36,False
30,Fuel-3000,fuel,3,39,35,16.6884417526945,783.1720796190328,848.0,868.0,64.82792038096716,0.0,1006.2229,2.5017925,1006.2228999999999,2.501792500000001,5.441378964742199,13:03,14:08,14:28,False
31,Fuel-3000,fuel,1,42,0,62.5681831671082,682.6155646900139,682.6155646900139,702.6155646900139,0.0,1.6155646900139118,2126.4446000000003,5.042231666666667,2989.8654000000006,7.2919566666666675,22.504098532999294,11:23,11:23,11:43,False
31,Fuel-3000,fuel,2,12,42,36.7166169669167,806.123500035753,895.0,915.0,88.87649996424705,0.0,863.4208000000001,2.249725,863.4208000000003,2.2497250000000006,10.941254833216885,13:26,14:55,15:15,True
32,Fuel-3000,fuel,1,42,0,62.5681831671082,682.6155646900139,682.6155646900139,702.6155646900139,0.0,1.6155646900139118,2126.4446000000003,5.042231666666667,2989.8654000000006,7.2919566666666675,22.504098532999294,11:23,11:23,11:43,False
32,Fuel-3000,fuel,2,12,42,36.7166169669167,806.123500035753,895.0,915.0,88.87649996424705,0.0,863.4208000000001,2.249725,863.4208000000003,2.2497250000000006,10.941254833216885,13:26,14:55,15:15,True
33,Fuel-3000,fuel,1,42,0,62.5681831671082,635.7511579103528,635.7511579103528,655.7511579103528,0.0,0.0,1063.2223000000001,2.5211158333333334,2207.3385000000003,5.8122118333333335,20.621291054413735,10:36,10:36,10:56,False
33,Fuel-3000,fuel,2,70,42,23.22268970899,708.464527812846,708.464527812846,728.464527812846,0.0,0.0,1134.9302,3.2731459999999997,1144.1162000000002,3.291096,7.043328377976831,11:48,11:48,12:08,False
33,Fuel-3000,fuel,3,94,70,41.4909979622689,815.8844891555519,815.8844891555519,835.8844891555519,0.0,0.0,9.186,0.01795,9.18600000000015,0.017950000000000355,10.853562655901598,13:36,13:36,13:56,False
34,Fuel-3000,fuel,1,16,0,44.6391262412931,588.4330483630666,588.4330483630666,608.4330483630666,0.0,0.0,85.19999999999999,0.1931,2797.3946,7.864631999999999,15.488686948028414,09:48,09:48,10:08,False
34,Fuel-3000,fuel,2,70,16,55.8894738612701,737.5406473192617,737.5406473192617,757.5406473192617,0.0,0.0,2269.8604,6.546291999999999,2712.1946000000003,7.671531999999999,20.0511402033056,12:18,12:18,12:38,False
34,Fuel-3000,fuel,3,32,70,16.3572159718854,793.7672929844827,793.7672929844827,813.7672929844827,0.0,0.0,442.3342,1.12524,442.33420000000024,1.1252399999999998,4.54129275181891,13:14,13:14,13:34,False
35,Fuel-3000,fuel,1,85,0,34.5159395116473,592.4494822911182,592.4494822911182,612.4494822911182,0.0,0.0,593.8303,1.42095,2961.3868,8.301412,12.166916308094828,09:52,09:52,10:12,False
35,Fuel-3000,fuel,2,70,85,55.5272428251315,749.8312492462729,749.8312492462729,769.8312492462729,0.0,0.0,2269.8604,6.546291999999999,2367.5565,6.880462,19.347586507541966,12:30,12:30,12:50,False
35,Fuel-3000,fuel,3,93,70,27.7779304373206,808.3367462722009,808.3367462722009,828.3367462722009,0.0,0.0,97.6961,0.33416999999999997,97.69610000000011,0.3341700000000003,7.18229983767945,13:28,13:28,13:48,False
36,Fuel-3000,fuel,1,76,0,37.624321582022,640.3378331898678,640.3378331898678,660.3378331898678,0.0,15.337833189867752,628.15085,2.03649,2879.5849666666663,7.92832,13.346704468380613,10:40,10:40,11:00,False
36,Fuel-3000,fuel,2,54,76,26.3103749035626,743.9369172586811,1040.0,1060.0,296.0630827413189,0.0,1241.8007166666666,3.27882,2251.4341166666663,5.891830000000001,9.257635632796557,12:24,17:20,17:40,False
36,Fuel-3000,fuel,3,77,54,4.11540547072839,1064.465177725926,1136.0,1156.0,71.53482227407403,0.0,984.1333999999999,2.54841,1009.6333999999997,2.6130100000000005,1.1800354187403603,17:44,18:56,19:16,False
36,Fuel-3000,fuel,4,98,77,13.3035163115391,1170.4341949130624,1170.4341949130624,1190.4341949130624,0.0,0.0,25.5,0.0646,25.499999999999773,0.06460000000000043,3.373442934480164,19:30,19:30,19:50,False
37,Fuel-3000,fuel,1,91,0,58.4398276437998,1073.8045146225677,1073.8045146225677,1093.8045146225677,0.0,0.0,70.435,0.39102000000000003,2554.036433333333,6.94866,19.86562226118507,17:54,17:54,18:14,False
37,Fuel-3000,fuel,2,54,91,2.74499256513128,1096.7828067366343,1096.7828067366343,1116.7828067366343,0.0,0.0,2483.6014333333333,6.55764,2483.6014333333333,6.55764,0.9234214716503051,18:17,18:17,18:37,False
38,Fuel-3000,fuel,1,26,0,78.9378763501466,1028.8295222605568,1028.8295222605568,1048.8295222605568,0.0,0.0,45.813199999999995,0.1362,2529.4146333333333,6.69384,27.216520119134245,17:09,17:09,17:29,False
38,Fuel-3000,fuel,2,54,26,5.56802605760443,1054.8707801892415,1054.8707801892415,1074.8707801892415,0.0,0.0,2483.6014333333333,6.55764,2483.6014333333333,6.55764,1.873096081065134,17:35,17:35,17:55,False
39,Fuel-3000,fuel,1,46,0,65.1980955375949,687.0730432840592,687.0730432840592,707.0730432840592,0.0,0.0,1106.6132333333333,3.6288733333333334,2979.4975999999997,8.385688333333334,23.431459635265846,11:27,11:27,11:47,False
39,Fuel-3000,fuel,2,54,46,10.0750307598303,768.7569050789385,1040.0,1060.0,271.24309492106147,0.0,1241.8007166666666,3.27882,1872.8843666666664,4.756815000000001,3.7127150405646514,12:49,17:20,17:40,False
39,Fuel-3000,fuel,3,24,54,70.5602359826981,1136.5572180644103,1136.5572180644103,1156.5572180644103,0.0,40.557218064410336,631.08365,1.4779950000000002,631.0836499999998,1.4779950000000013,19.33214371457297,18:57,18:57,19:17,False
40,Fuel-3000,fuel,1,46,0,65.1980955375949,687.0730432840592,687.0730432840592,707.0730432840592,0.0,0.0,2213.2264666666665,7.257746666666667,2213.2264666666665,7.257746666666667,21.718128346333692,11:27,11:27,11:47,False
41,Fuel-3000,fuel,1,81,0,56.7917579408888,1081.6185438779987,1081.6185438779987,1101.6185438779987,0.0,0.0,671.80615,1.824015,2827.5422166666667,6.917155,19.763044680998615,18:02,18:02,18:22,False
41,Fuel-3000,fuel,2,27,81,26.494008238373,1130.3643032686384,1130.3643032686384,1150.3643032686384,0.0,0.0,2155.736066666667,5.09314,2155.736066666667,5.09314,8.619947377233537,18:50,18:50,19:10,False
