route_id,vehicle_type,power,sequence,customer,from_customer,leg_distance_km,arrival_raw_min,service_start_min,departure_min,wait_min,late_min,delivered_weight_kg,delivered_volume_m3,remaining_weight_before_kg,remaining_volume_before_m3,leg_energy,arrival_raw,service_start,departure,in_green_zone
1,EV-3000,electric,1,76,0,37.624321582022,570.1891373403494,570.1891373403494,590.1891373403494,0.0,0.0,1256.3017,4.07298,2991.1066666666666,9.730395,17.325165360846846,09:30,09:30,09:50,False
1,EV-3000,electric,2,66,76,9.54925440846326,600.8591683454553,600.8591683454553,620.8591683454553,0.0,0.0,939.1379666666667,2.8932,1734.8049666666666,5.657414999999999,3.873086706937778,10:01,10:01,10:21,False
1,EV-3000,electric,3,16,66,7.02892789957625,632.7726054633811,632.7726054633811,652.7726054633811,0.0,0.0,85.19999999999999,0.1931,795.6669999999999,2.764214999999999,2.60454727707824,10:33,10:33,10:53,False
1,EV-3000,electric,4,88,16,33.0448337628042,757.8408427726472,757.8408427726472,777.8408427726472,0.0,78.84084277264719,79.6007,0.5374800000000001,710.4669999999999,2.5711149999999994,12.30161986201879,12:38,12:38,12:58,False
1,EV-3000,electric,5,38,88,62.5120751082264,847.442400825778,847.442400825778,867.442400825778,0.0,153.442400825778,630.8663,2.033635,630.8662999999999,2.0336349999999994,22.637928862591064,14:07,14:07,14:27,False
2,EV-3000,electric,1,66,0,47.9706297508804,581.4147881564706,581.4147881564706,601.4147881564706,0.0,0.0,1878.2759333333333,5.7864,2976.1199333333334,10.45438,22.00312738643074,09:41,09:41,10:01,False
2,EV-3000,electric,2,37,66,32.41895245233,656.3621651943181,656.3621651943181,676.3621651943181,0.0,13.362165194318095,564.949,1.8194000000000001,1097.844,4.66798,12.400265550271602,10:56,10:56,11:16,False
2,EV-3000,electric,3,86,37,19.088534261884,757.6053779175409,757.6053779175409,777.6053779175409,0.0,62.605377917540864,532.895,2.84858,532.8950000000001,2.84858,7.067783956972086,12:38,12:38,12:58,False
3,EV-3000,electric,1,79,0,71.0863033880453,622.6039040475343,622.6039040475343,642.6039040475343,0.0,0.0,2315.13,7.3665199999999995,2908.9603,8.787469999999999,32.192467322862875,10:23,10:23,10:43,False
3,EV-3000,electric,2,85,79,10.5131160463579,660.4227448040732,660.4227448040732,680.4227448040732,0.0,0.0,593.8303,1.42095,593.8303000000001,1.4209499999999995,3.811662149886173,11:00,11:00,11:20,False
4,EV-3000,electric,1,42,0,62.5681831671082,612.3189545205224,614.0,634.0,1.681045479477575,0.0,1063.2223000000001,2.5211158333333334,2990.8190000000004,7.108955833333334,28.479598639823383,10:12,10:14,10:34,False
